conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,normalized_text
1972252571235680443,Sun Sep 28 10:50:30 +0000 2025,2,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan loyalitasnya mutlak hanya kepada Presiden Prabowo Subianto menyatakan bahwa ia tidak peduli dengan pihak lain dan semua langkah kebijakan harus dikomunikasikan serta didiskusikan langsung dengan Presiden. Purbaya menjelaskan bahwa https://t.co/SaSwG1cPGr,1972252571235680443,https://pbs.twimg.com/media/G164_VybIAAZ72j.jpg,,in,,0,0,0,https://x.com/undefined/status/1972252571235680443,231355136,,menteri keuangan purbaya yudhi sadewa menegaskan loyalitasnya mutlak hanya kepada presiden prabowo subianto menyatakan bahwa ia tidak peduli dengan pihak lain dan semua langkah kebijakan harus dikomunikasikan sea didiskusikan langsung dengan presiden purbaya menjelaskan bahwa,menteri keuangan purbaya yudhi sadewa menegaskan loyalitasnya mutlak hanya kepada presiden prabowo subianto menyatakan bahwa tidak peduli dengan pihak lain dan semua langkah kebijakan harus dikomunikasikan sea didiskusikan langsung dengan presiden purbaya menjelaskan bahwa
1972127728179745097,Sun Sep 28 10:42:51 +0000 2025,1,@Ghurem2 Mungkin kita mesti membuat gerakan pembaruan .. MenKeu Mr Purbaya kudu' diberi dungan Moril yg super Extraa agar kebijakan nya biliyouw tidak di telikung sama gerombolan senator bulu landak di senayan - special PM ..,1972250647111311658,,Ghurem2,in,,0,1,0,https://x.com/undefined/status/1972250647111311658,1852156608941588480,,mungkin kita mesti membuat gerakan pembaruan menkeu mr purbaya kudu diberi dungan moril yg super extraa agar kebijakan nya biliyouw tidak di telikung sama gerombolan senator bulu landak di senayan special pm,mungkin kita mesti membuat gerakan pembaruan menkeu purbaya kudu diberi dungan moril yang super extraa agar kebijakan nya biliyouw tidak telikung sama gerombolan senator bulu landak senayan special
1972246797654638802,Sun Sep 28 10:27:33 +0000 2025,0,Tiktoknya muncul purbaya mulu ada yg sama kah?,1972246797654638802,,,in,,0,0,0,https://x.com/undefined/status/1972246797654638802,198058097,,tiktoknya muncul purbaya mulu ada yg sama kah,tiktoknya muncul purbaya mulu ada yang sama kah
1972244664775581926,Sun Sep 28 10:19:05 +0000 2025,0,Pak Purbaya konsultan komunikasinya sapa ya? ,1972244664775581926,,,in,,0,0,0,https://x.com/undefined/status/1972244664775581926,91753488,,pak purbaya konsultan komunikasinya sapa ya,pak purbaya konsultan komunikasinya sapa
1972145940233703795,Sun Sep 28 03:46:47 +0000 2025,0,Mantap Pa Menkeu milihat permasalan yang terjadi. Coba dana tersebut buat disalurkan ke UMKM produktif disetiap daerah. Heran Dana Pemda Mengendap Rp 233 Triliun Purbaya: Kalau Nganggur Akan Dipindahkan Klik untuk baca: https://t.co/bBPH1GMDIo,1972145940233703795,,,in,,0,0,0,https://x.com/undefined/status/1972145940233703795,436339865,,mantap pa menkeu milihat permasalan yang terjadi coba dana tersebut buat disalurkan ke umkm produktif disetiap daerah heran dana pemda mengendap rp triliun purbaya kalau nganggur akan dipindahkan klik untuk baca,bagus menkeu milihat permasalan yang terjadi coba dana tersebut buat disalurkan umkm produktif disetiap daerah heran dana pemda mengendap triliun purbaya kalau nganggur akan dipindahkan klik untuk baca
1972145490235215990,Sun Sep 28 03:45:00 +0000 2025,0,Menkeu Purbaya menanggapi kritik yang dilontarkan Rocky Gerung terkait kebijakan penempatan dana sebesar Rp200 triliun di sektor perbankan https://t.co/asAG8xOUiQ,1972145490235215990,https://pbs.twimg.com/amplify_video_thumb/1971881561319784448/img/qeerX_LhO6HiVod5.jpg,,in,,0,0,0,https://x.com/undefined/status/1972145490235215990,483100064,,menkeu purbaya menanggapi kritik yang dilontarkan rocky gerung terkait kebijakan penempatan dana sebesar rp triliun di sektor perbankan,menkeu purbaya menanggapi kritik yang dilontarkan rocky gerung terkait kebijakan penempatan dana sebesar triliun sektor perbankan
1972142462492979547,Sun Sep 28 03:32:58 +0000 2025,0,Purbaya Bantah Cuma Jadi Juru Bayar Tantang Rocky Gerung Minta Maaf Jika Ekonomi Tumbuh 6 Persen https://t.co/4c2hM5AHvh lewat @tribunnews https://t.co/f9bFhrNiWR,1972142462492979547,https://pbs.twimg.com/media/G151HG0awAAKJ7D.png,,in,,0,0,0,https://x.com/undefined/status/1972142462492979547,103551225,,purbaya bantah cuma jadi juru bayar tantang rocky gerung minta maaf jika ekonomi tumbuh persen lewat,purbaya bantah cuma jadi juru bayar tantang rocky gerung minta maaf jika ekonomi tumbuh persen lewat
1972141449895621000,Sun Sep 28 03:28:56 +0000 2025,2,Menteri Purbaya Menambah Pajak Bukan Solusi... https://t.co/jWRVF1Lq4c,1972141449895621000,https://pbs.twimg.com/amplify_video_thumb/1972141398909763584/img/u3ALqjBkZX4nBLai.jpg,,in,,0,0,0,https://x.com/undefined/status/1972141449895621000,797761417894051840,,menteri purbaya menambah pajak bukan solusi,menteri purbaya menambah pajak bukan solusi
1972136605281665119,Sun Sep 28 03:09:41 +0000 2025,0,Lihat video Purbaya Yudhi Sadewa! #TikTok https://t.co/1cW2NPd5xP,1972136605281665119,,,in,,0,0,0,https://x.com/undefined/status/1972136605281665119,1425675104537640973,,lihat video purbaya yudhi sadewa,lihat video purbaya yudhi sadewa
1972127728179745097,Sun Sep 28 02:34:25 +0000 2025,35,Purbaya Tolak Tax Amnesti jilid III ? kapan ya DPR ampun Pajak rakyat jelata..? https://t.co/VQHsGLVmgH,1972127728179745097,https://pbs.twimg.com/ext_tw_video_thumb/1972127629361979392/pu/img/dijwzDCX0S4al5DU.jpg,,in,,0,4,14,https://x.com/undefined/status/1972127728179745097,1248538148990152704,,purbaya tolak tax amnesti jilid iii kapan ya dpr ampun pajak rakyat jelata,purbaya tolak tax amnesti jilid kapan dpr ampun pajak rakyat jelata
1972124166804345033,Sun Sep 28 02:20:16 +0000 2025,0,Posting Foto dengan Purbaya Menpora Beri Caption Wujudkan Asta Cita Presiden Prabowo https://t.co/rYz2iDJgiq,1972124166804345033,,,in,,0,0,0,https://x.com/undefined/status/1972124166804345033,1578222594,,posting foto dengan purbaya menpora beri caption wujudkan asta cita presiden prabowo,posting foto dengan purbaya menpora beri caption wujudkan asta cita presiden prabowo
1972119090539184536,Sun Sep 28 02:00:06 +0000 2025,0,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan bahwa tarif cukai rokok 2026 tidak naik. Pemerintah kata dia akan mengalihkan fokus ke pemberantasan rokok ilegal melalui program sentralisasi Bea Cukai. https://t.co/fuQxRtzDJL https://t.co/93uwJcNVY8,1972119090539184536,https://pbs.twimg.com/media/G15f2g0b0AMnzzd.jpg,,in,,0,0,0,https://x.com/undefined/status/1972119090539184536,1885513787970904069,,menteri keuangan purbaya yudhi sadewa menegaskan bahwa tarif cukai rokok tidak naik pemerintah kata dia akan mengalihkan fokus ke pemberantasan rokok ilegal melalui program sentralisasi bea cukai,menteri keuangan purbaya yudhi sadewa menegaskan bahwa tarif cukai rokok tidak naik pemerintah kata dia akan mengalihkan fokus pemberantasan rokok ilegal melalui program sentralisasi bea cukai
1972117261466194335,Sun Sep 28 01:52:49 +0000 2025,40,Menkeu Purbaya Bikin Gempar Muncul di TikTok: Kita Akan Kaya Bersama https://t.co/8Aq2sZMdGj,1972117261466194335,,,in,,1,4,31,https://x.com/undefined/status/1972117261466194335,887743587579944960,,menkeu purbaya bikin gempar muncul di tiktok kita akan kaya bersama,menkeu purbaya bikin gempar muncul tiktok kita akan kaya bersama
1972115136967332291,Sun Sep 28 01:44:23 +0000 2025,0,2 kata lucu Purbaya Mullet https://t.co/fduN2p8TDt,1972115136967332291,https://pbs.twimg.com/ext_tw_video_thumb/1972115105795256320/pu/img/ZFsi6tAMXleCtfeQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1972115136967332291,2459065278,,kata lucu purbaya mullet,kata lucu purbaya mullet
1972112317128294858,Sun Sep 28 01:33:11 +0000 2025,0,Ini seru proses BLBI dan akhirnya akisisi faralon group dan hubunganya dgn group djarum yg saat ini menjadi pemilik BCA https://t.co/8ewG6pkEOx,1972112317128294858,,,in,,0,0,0,https://x.com/undefined/status/1972112317128294858,1657676993343918085,,ini seru proses blbi dan akhirnya akisisi faralon group dan hubunganya dgn group djarum yg saat ini menjadi pemilik bca,ini seru proses blbi dan akhirnya akisisi faralon group dan hubunganya dengan group djarum yang saat ini menjadi pemilik bca
1972111823920156827,Sun Sep 28 01:31:13 +0000 2025,1,Pakar: Menkeu Purbaya Bisa Wujudkan Defisit Nol Jika Mampu Tarik Duit BLBI dari Brankas BCA https://t.co/WmK9m3mfNI Baca berita terkini dengan mudah dan nyaman download aplikasi Inilahcom di iOS dan Android #inilahcom #inilahdotcom via @inilahdotcom,1972111823920156827,,,in,,0,0,0,https://x.com/undefined/status/1972111823920156827,1445609532,,pakar menkeu purbaya bisa wujudkan defisit nol jika mampu tarik duit blbi dari brankas bca baca berita terkini dengan mudah dan nyaman download aplikasi inilahcom di ios dan android via,pakar menkeu purbaya bisa wujudkan defisit nol jika mampu tarik duit blbi dari brankas bca baca berita terkini dengan mudah dan nyaman download aplikasi inilahcom ios dan android via
1972105228699742263,Sun Sep 28 01:16:32 +0000 2025,0,@MrOngDedy Ditransfer 100 milyar disuruh muterin sama Menkeu Purbaya koh ,1972108130369798245,,MrOngDedy,in,,0,0,0,https://x.com/undefined/status/1972108130369798245,1874480983053160448,,ditransfer milyar disuruh muterin sama menkeu purbaya koh,ditransfer milyar disuruh muterin sama menkeu purbaya koh
1972103974393147541,Sun Sep 28 01:00:02 +0000 2025,39,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memastikan tidak ada kenaikan tarif cukai rokok pada 2026. Purbaya menyampaikan hal tersebut usai bertemu dengan Gabungan Perserikatan Pabrik Rokok Indonesia (GAPPRI) secara daring pada Jumat (26/9) pagi. Beberapa perwakilan https://t.co/r9pZUa2Hdr,1972103974393147541,https://pbs.twimg.com/media/G14NiCEaAAE6dMm.jpg,,in,,1,12,10,https://x.com/undefined/status/1972103974393147541,55507370,,menteri keuangan menkeu purbaya yudhi sadewa memastikan tidak ada kenaikan tarif cukai rokok pada purbaya menyampaikan hal tersebut usai beemu dengan gabungan perserikatan pabrik rokok indonesia gappri secara daring pada jumat pagi beberapa perwakilan,menteri keuangan menkeu purbaya yudhi sadewa memastikan tidak ada kenaikan tarif cukai rokok pada purbaya menyampaikan hal tersebut usai beemu dengan gabungan perserikatan pabrik rokok indonesia gappri secara daring pada jumat pagi beberapa perwakilan
1972099896351297586,Sun Sep 28 00:43:49 +0000 2025,14,Boss saya hanya Presiden Gitu kata pak Purbaya di sebuah podcast ️ Biasanyabyang serius bebenah akan banyak musuhnya nih https://t.co/JmVEFZJcMt,1972099896351297586,https://pbs.twimg.com/amplify_video_thumb/1972099825643802625/img/nJPSx6hAITD_eakL.jpg,,in,,0,0,3,https://x.com/undefined/status/1972099896351297586,1717067783165620224,,boss saya hanya presiden gitu kata pak purbaya di sebuah podcast biasanyabyang serius bebenah akan banyak musuhnya nih,boss saya hanya presiden gitu kata pak purbaya sebuah podcast biasanyabyang serius bebenah akan banyak musuhnya nih
1972097878501085475,Sun Sep 28 00:35:48 +0000 2025,0,Mau RI Bersih dari Rokok Ilegal? Gebrakan Purbaya Gak Kaleng-Kaleng! https://t.co/jJxXv8JUYM,1972097878501085475,,,in,,0,0,0,https://x.com/undefined/status/1972097878501085475,2711666228,,mau ri bersih dari rokok ilegal gebrakan purbaya gak kalengkaleng,mau bersih dari rokok ilegal gebrakan purbaya tidak kalengkaleng
1972095863859368386,Sun Sep 28 00:27:48 +0000 2025,0,Manuver Menteri Purbaya: Strategi &amp;#8220;One Stop Service&amp;#8221; Bersihkan RI dari Rokok Ilegal! https://t.co/GVy9aJPC1E,1972095863859368386,,,in,,0,0,0,https://x.com/undefined/status/1972095863859368386,2711666228,,manuver menteri purbaya strategi ampone stop serviceamp bersihkan ri dari rokok ilegal,manuver menteri purbaya strategi ampone stop serviceamp bersihkan dari rokok ilegal
1972082727911325745,Sat Sep 27 23:35:36 +0000 2025,0,Posting Foto dengan Purbaya Menteri BUMN Beri Caption Wujudkan Asta Cita Presiden Prabowo https://t.co/Q7MQwNmrjW,1972082727911325745,,,in,,0,0,0,https://x.com/undefined/status/1972082727911325745,1578222594,,posting foto dengan purbaya menteri bumn beri caption wujudkan asta cita presiden prabowo,posting foto dengan purbaya menteri bumn beri caption wujudkan asta cita presiden prabowo
1972073786863505493,Sat Sep 27 23:00:04 +0000 2025,1,Yakin Pelemahan Rupiah Cuma Sementara Menkeu Purbaya: Akan Segera Pulih https://t.co/IwaJmJmJn3 #KursRupiah-DolarAS,1972073786863505493,,,in,,0,1,0,https://x.com/undefined/status/1972073786863505493,43799886,,yakin pelemahan rupiah cuma sementara menkeu purbaya akan segera pulih dolaras,yakin pelemahan rupiah cuma sementara menkeu purbaya akan segera pulih dolaras
1972070796870012951,Sat Sep 27 22:48:11 +0000 2025,23,Menkeu Purbaya Yakin Rupiah Menguat Selasa Depan https://t.co/7qmj5ZvYfq,1972070796870012951,,,in,,0,1,18,https://x.com/undefined/status/1972070796870012951,887743587579944960,,menkeu purbaya yakin rupiah menguat selasa depan,menkeu purbaya yakin rupiah menguat selasa depan
1971406776726847623,Sat Sep 27 22:31:58 +0000 2025,0,@EndyNugroho8 @MarahIchsan Purbaya Klo nurbaya itu siti,1972066713022919043,,EndyNugroho8,in,,0,0,0,https://x.com/undefined/status/1972066713022919043,1712749051,,purbaya klo nurbaya itu siti,purbaya kalau nurbaya itu siti
1971475066144817605,Sat Sep 27 22:24:23 +0000 2025,1,@sharpandshark Gerung lagi kehilangan muka.. dibenak Pak Purbaya dia hanya sebongkah badut. Trus di kalangan partisi hukum dia malah sempat diludahi seperti sampah.,1972064806804115554,,sharpandshark,in,,0,0,0,https://x.com/undefined/status/1972064806804115554,593337244,,gerung lagi kehilangan muka dibenak pak purbaya dia hanya sebongkah badut trus di kalangan paisi hukum dia malah sempat diludahi sepei sampah,gerung lagi kehilangan muka dibenak pak purbaya dia hanya sebongkah badut trus kalangan paisi hukum dia malah sempat diludahi sepei sampah
1972024945996902504,Sat Sep 27 19:46:00 +0000 2025,0,Dapatkan bonus 10.000 saldo pas download apk Shopeepay Caranya: Upgrade ke spay plus login dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang zhang jia hao erick thohir prabowo jokowi purbaya malming malam minggu https://t.co/cziHHCGfVf https://t.co/J4HfPfWc8h,1972024945996902504,https://pbs.twimg.com/media/G11tvR3b0AgHEl5.jpg,,in,,0,0,0,https://x.com/undefined/status/1972024945996902504,791791758,,dapatkan bonus saldo pas download apk shopeepay caranya upgrade ke spay plus login dg shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang zhang jia hao erick thohir prabowo jokowi purbaya malming malam minggu,dapatkan bonus saldo pas download apk shopeepay caranya upgrade spay plus login dengan shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang zhang jia hao erick thohir prabowo jokowi purbaya malming malam minggu
1971968361665003534,Sat Sep 27 19:26:51 +0000 2025,0,@neVerAl0nely__ @PenikmatGowes makin membuat PPP terpuruk harus ada gebrakan baru yg radikal..kalo mau bangkit cth : pilih anies jadi ketua parpol atau purbaya..banyak pilihan lain..jgn cuman andalkan yg sudah ada..bisa2 cuman tinggal nama,1972020126859120716,,vigilante1312,in,,0,1,0,https://x.com/undefined/status/1972020126859120716,1474435538165723136,,makin membuat ppp terpuruk harus ada gebrakan baru yg radikalkalo mau bangkit cth pilih anies jadi ketua parpol atau purbayabanyak pilihan lainjgn cuman andalkan yg sudah adabisa cuman tinggal nama,makin membuat terpuruk harus ada gebrakan baru yang radikalkalo mau bangkit cth pilih anies jadi ketua parpol atau purbayabanyak pilihan lainjgn cuman andalkan yang sudah adabisa cuman tinggal nama
1972004854785855488,Sat Sep 27 18:26:10 +0000 2025,0,seneng liat kinerja pak purbaya smoga beneran tulus deh,1972004854785855488,,,in,,0,0,0,https://x.com/undefined/status/1972004854785855488,1769424582409334785,,seneng liat kinerja pak purbaya smoga beneran tulus deh,seneng liat kinerja pak purbaya smoga beneran tulus deh
1971725755626541062,Sat Sep 27 18:21:09 +0000 2025,0,@IrfanSofani Ipang ati-ati....entar diserang pendukungnya Purbaya.... Lu kritiknya tajem menohok kick-off goal buanget ,1972003593990688928,,IrfanSofani,in,,0,0,0,https://x.com/undefined/status/1972003593990688928,500705112,,ipang atiatientar diserang pendukungnya purbaya lu kritiknya tajem menohok kickoff goal buanget,ipang atiatientar diserang pendukungnya purbaya kritiknya tajem menohok kickoff goal buanget
1971406776726847623,Sat Sep 27 17:41:07 +0000 2025,0,@MarahIchsan kalau semua mentri nya @prabowo seperti Purbaya yang pro rakyat mungkin rakyat bisa dengan suka rela dan senang hati bayat pajak dan Indonesia sejahtera bisa lekas terwujud ayo bang @bang_dasco bantu Pa Prabowo bersih bersih kabinet,1971993518005727319,,MarahIchsan,in,,0,0,0,https://x.com/undefined/status/1971993518005727319,1965271257534115840,,kalau semua mentri nya sepei purbaya yang pro rakyat mungkin rakyat bisa dengan suka rela dan senang hati bayat pajak dan indonesia sejahtera bisa lekas terwujud ayo bang bantu pa prabowo bersih bersih kabinet,kalau semua mentri nya sepei purbaya yang pro rakyat mungkin rakyat bisa dengan suka rela dan senang hati bayat pajak dan indonesia sejahtera bisa lekas terwujud ayo bang bantu prabowo bersih bersih kabinet
1971985986822586517,Sat Sep 27 17:11:11 +0000 2025,0,@KemenkeuRI mohon utk Menkeu Purbaya sekiranya dpt membantu pemberdayakan korban PHK yg terpaksa jd ojol dg skema pinjaman modal usaha tanpa agunan dan bunga rendah agar mrk bisa keluar dr kemiskinan ektrem,1971985986822586517,,KemenkeuRI,in,,0,1,0,https://x.com/undefined/status/1971985986822586517,959844538272555008,,mohon utk menkeu purbaya sekiranya dpt membantu pemberdayakan korban phk yg terpaksa jd ojol dg skema pinjaman modal usaha tanpa agunan dan bunga rendah agar mrk bisa keluar dr kemiskinan ektrem,mohon untuk menkeu purbaya sekiranya dpt membantu pemberdayakan korban phk yang terpaksa ojol dengan skema pinjaman modal usaha tanpa agunan dan bunga rendah agar mrk bisa keluar dari kemiskinan ektrem
1971775191308292422,Sat Sep 27 16:59:13 +0000 2025,1,@seringham62617 @PaltiWest yg mana yg dibilang harga saham hancur? jls tren nya positif gini. Sri Mulyono mundur tgl brp coba? justru Purbaya sudah betul kasih 200T ke bank supaya bunga deposito anjlok lalu orang2 kaya tidak parkir uangnya di Bank aj. Dan ekonomi bergerak. Pikirannya cuma subsidi aja sih https://t.co/sKX4wYJdBb,1971982974368555412,https://pbs.twimg.com/media/G13kD2BagAAZBww.jpg,seringham62617,in,,0,0,0,https://x.com/undefined/status/1971982974368555412,1474632210854469633,,yg mana yg dibilang harga saham hancur jls tren nya positif gini sri mulyono mundur tgl brp coba justru purbaya sudah betul kasih t ke bank supaya bunga deposito anjlok lalu orang kaya tidak parkir uangnya di bank aj dan ekonomi bergerak pikirannya cuma subsidi aja sih,yang mana yang dibilang harga saham hancur jls tren nya positif gini sri mulyono mundur tgl brp coba justru purbaya sudah betul kasih bank supaya bunga deposito anjlok lalu orang kaya tidak parkir uangnya bank dan ekonomi bergerak pikirannya cuma subsidi aja sih
